Panic Room BaptisteEstUnBG https://www.schlouk-map.com/fr/places/panic-room BaptisteEstUnBG Lundi,Fermé,Mardi,Fermé,Mercredi,19:00 - 02:00,Jeudi,19:00 - 02:00,Vendredi,19:00 - 05:00,Samedi,19:00 - 05:00,Dimanche,Fermé BaptisteEstUnBG Lundi,Pas d'happy hour,Mardi,Pas d'happy hour,Mercredi,19:00 - 00:00,Jeudi,19:00 - 21:00,Vendredi,19:00 - 21:00,Samedi,19:00 - 21:00,Dimanche,Pas d'happy hour BaptisteEstUnBG Cocktail,6.00,Mocktail,4.00,Bud (50cl),4.50,Long Drink,6.00,Soft,3.00,Formule Wine Planchette (1 bouteille de vin + 1 planchette medium),25.00 BaptisteEstUnBG 101 Rue Amelot Paris 75000 FR BaptisteEstUnBG 48.86123600,2.36754800 BaptisteEstUnBG 0158309343 BaptisteEstUnBG https://www.facebook.com/panicroomfanpage BaptisteEstUnBG http://panicroomparis.com/ BaptisteEstUnBG NON CONNU,OUI,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,OUI,OUI,NON CONNU,NON
Le Bistrot du Forum BaptisteEstUnBG https://www.schlouk-map.com/fr/places/le-bistrot-du-forum BaptisteEstUnBG Lundi,12:00 - 02:00,Mardi,12:00 - 02:00,Mercredi,12:00 - 02:00,Jeudi,12:00 - 02:00,Vendredi,12:00 - 02:00,Samedi,12:00 - 02:00,Dimanche,Fermé BaptisteEstUnBG Lundi,16:00 - 23:00,Mardi,16:00 - 23:00,Mercredi,16:00 - 23:00,Jeudi,16:00 - 23:00,Vendredi,16:00 - 23:00,Samedi,16:00 - 23:00,Dimanche,16:00 - 23:00 BaptisteEstUnBG Pina Colada,5.00,Cocktail sans alcool,5.00,Virgin Mojito,5.00,Apérol Spritz,5.00,Cuba Libre,5.00,Daïquiri,5.00,Blue Lagoon,5.00,White Russian,5.00,Gin Fizz,5.00,Margarita,5.00,Tequila Sunrise,5.00,Bloody Mary,5.00,Caïpiroska,5.00,Cosmopolitan,5.00,Sex on the Beach,5.00,Bière (50cl),3.90,Mojito,5.00,Vin Rouge,4.00,Vin Rosé,4.00,Vin Blanc,4.00,Bière du moment (50cl),5.90,Bière du moment (50cl),5.90,Barge artisanale (50cl),5.90,Cuvée des Trolls (50cl),5.90,Triple Karmeliet (50cl),5.90,Delirium (50cl),5.90,Vedett Extra White (50cl),5.90,Maredsous 6° (50cl),5.90,Chimay Bleu (50cl),5.90,Chouffe (50cl),5.90 BaptisteEstUnBG 12 Rue Montmartre Paris 75000 FR BaptisteEstUnBG 48.86369100,2.34590600 BaptisteEstUnBG 0986391517 BaptisteEstUnBG https://www.facebook.com/Lebistroduforum/ BaptisteEstUnBG http://www.lebistro-du-forum.com/ BaptisteEstUnBG NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU
Aux Trois Maillets BaptisteEstUnBG https://www.schlouk-map.com/fr/places/aux-trois-maillets BaptisteEstUnBG Lundi,06:30 - 02:00,Mardi,06:30 - 02:00,Mercredi,06:30 - 02:00,Jeudi,06:30 - 02:00,Vendredi,06:30 - 02:00,Samedi,06:30 - 02:00,Dimanche,06:30 - 00:00 BaptisteEstUnBG Lundi,14:00 - 00:00,Mardi,14:00 - 00:00,Mercredi,14:00 - 00:00,Jeudi,14:00 - 00:00,Vendredi,14:00 - 00:00,Samedi,14:00 - 00:00,Dimanche,14:00 - 00:00 BaptisteEstUnBG Page 24 IPA (50cl),7.50,Côtes de Provence,4.00,Chardonnay,4.00,Bordeaux,4.00,Côtes du Rhône,4.00,Moscow Mule,6.00,Gin Fizz,6.00,Tequila Sunrise,6.00,Blue Lagoon,6.00,Cuba Libre,6.00,Sex on the Beach,6.00,Cosmopolitan,6.00,Caïpirinha,6.00,Mojito,6.00,Margarita,6.00,Heineken (50cl),5.50,Brewdog Punk Ipa (50cl),7.50,Barbar (50cl),7.50,Brooklyn Lager (50cl),8.00,Pietra IPA (50cl),7.50,Vedett Extra IPA (53cl),7.50,Triple Karmeliet (50cl),7.00,Cuvée des Trolls (50cl),7.00,Kwak (50cl),7.50,Chimay Dorée (50cl),7.50,Bière blanche (50cl),7.00,Affligem (50cl),7.00,Delirium (50cl),7.00,Chouffe (50cl),7.00,Bière du moment (50cl),6.00 BaptisteEstUnBG 67 Rue Saint-Denis Paris 75000 FR BaptisteEstUnBG 48.86149000,2.34893000 BaptisteEstUnBG 0142332169 BaptisteEstUnBG  BaptisteEstUnBG  BaptisteEstUnBG NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU
McBrides Irish Pub BaptisteEstUnBG https://www.schlouk-map.com/fr/places/mcbrides-irish-pub BaptisteEstUnBG Lundi,11:00 - 02:00,Mardi,11:00 - 02:00,Mercredi,11:00 - 02:00,Jeudi,11:00 - 02:00,Vendredi,11:00 - 05:00,Samedi,11:00 - 05:00,Dimanche,11:00 - 02:00 BaptisteEstUnBG Lundi,17:00 - 20:00,Mardi,17:00 - 20:00,Mercredi,17:00 - 20:00,Jeudi,17:00 - 20:00,Vendredi,17:00 - 20:00,Samedi,Pas d'happy hour,Dimanche,Pas d'happy hour BaptisteEstUnBG Cosmopolitan,6.40,French Folie (50cl),5.50,White Russian,6.40,Tokyo Iced Tea,6.40,Ti-Punch,6.40,Tequila Sunrise,6.40,Sweet Life,6.40,Sex on the Beach,6.40,Pina Colada,6.40,Mojito,6.40,Mai Thai,6.40,Margarita,6.40,Long Island Iced Tea,6.40,Gin Fizz,6.40,Cuba Libre,6.40,Nitro Red (50cl),6.30,Caïpiroska,6.40,Caïpirinha,6.40,Sprite,3.50,Coca-Cola,3.50,Magners (50cl),6.30,Guinness (50cl),6.30,Bière de saison (50cl),6.00,Douple IPA (50cl),7.00,Irish Stout (50cl),6.00,Irish Pale Ale (50cl),6.30,Curim Gold (50cl),6.00,Irish Lager (50cl),6.00,Natural Blonde (50cl),6.00 BaptisteEstUnBG 54 Rue Saint-Denis Paris 75000 FR BaptisteEstUnBG 48.87220000,2.35413000 BaptisteEstUnBG 0140264670 BaptisteEstUnBG https://www.facebook.com/mc.brides.3 BaptisteEstUnBG https://www.corcoransirishpubs.com/mcbrides/ BaptisteEstUnBG NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU
Le Nouvel Institut BaptisteEstUnBG https://www.schlouk-map.com/fr/places/le-nouvel-institut BaptisteEstUnBG Lundi,07:00 - 02:00,Mardi,07:00 - 02:00,Mercredi,07:00 - 02:00,Jeudi,07:00 - 02:00,Vendredi,07:00 - 02:00,Samedi,07:00 - 02:00,Dimanche,07:00 - 02:00 BaptisteEstUnBG Lundi,16:00 - 02:00,Mardi,16:00 - 02:00,Mercredi,16:00 - 02:00,Jeudi,16:00 - 02:00,Vendredi,16:00 - 02:00,Samedi,16:00 - 02:00,Dimanche,16:00 - 02:00 BaptisteEstUnBG Mojito,5.00,Vodka Cucumber,5.00,Thé Punch,5.00,Mojito Mangue,6.00,Mojito Fraise,6.00,Moscow Mule,6.00,White Russian,6.00,Cosmopolitan,6.00,Margarita,6.00,Sex on the Beach,5.00,Pina Colada,5.00,Blue Lagoon,5.00,Whisky Sour,5.00,Cuba Libre,5.00,Krombacher (50cl),3.00,Tequila Sunrise,5.00,Gin Fizz,5.00,Ti-Punch,5.00,Jus de Fruits (20cl),3.00,Soda,4.00,Leffe Blonde (33cl),5.00,Desperados (33cl),5.00,Corona (33cl),5.00,Charles Quint (50cl),5.50,IPA Lecastor (50cl),6.50,Charles Quint Rouge (50cl),5.50,Tongerlo (50cl),5.00,Bière blanche (50cl),5.00 BaptisteEstUnBG 1 Boulevard Saint-Germain Paris 75000 FR BaptisteEstUnBG 48.84925000,2.35559000 BaptisteEstUnBG 0142399499 BaptisteEstUnBG https://www.facebook.com/pages/Le-Nouvel-Institut/1673890239586459 BaptisteEstUnBG https://www.lenouvelinstitut.com/ BaptisteEstUnBG OUI,OUI,NON,NON CONNU,NON CONNU,NON CONNU,OUI,NON CONNU,NON,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON
Le Gob BaptisteEstUnBG https://www.schlouk-map.com/fr/places/le-gob BaptisteEstUnBG Lundi,15:30 - 02:00,Mardi,15:30 - 02:00,Mercredi,15:30 - 02:00,Jeudi,15:30 - 02:00,Vendredi,15:30 - 02:00,Samedi,17:00 - 02:00,Dimanche,17:00 - 02:00 BaptisteEstUnBG Lundi,17:00 - 21:00,Mardi,17:00 - 21:00,Mercredi,17:00 - 21:00,Jeudi,17:00 - 21:00,Vendredi,17:00 - 21:00,Samedi,17:00 - 21:00,Dimanche,17:00 - 21:00 BaptisteEstUnBG Kwak (1.5L),17.00,Cocktail sans alcool,5.00,Cocktail,6.50,Bière du moment (1.5L),17.00,Bière du moment (50cl),6.00,Filou (1.5L),17.00,Filou (50cl),6.00,Kasteel Hoppy (1.5L),17.00,Kasteel Hoppy (50cl),6.00,Kasteel Rouge (1.5L),17.00,Kasteel Rouge (50cl),6.00,La Bière du Gob (50cl),3.90,Kwak (50cl),6.00,Blanche de Bruxelles (1.5L),17.00,Blanche de Bruxelles (50cl),6.00,Abbaye de Floreffe (1.5L),17.00,Abbaye de Floreffe (50cl),6.00,Licorne Black (1.5L),17.00,Licorne Black (50cl),6.00,Licorne Légende (1.5L),17.00,Licorne Légende (50cl),6.00,La Bière du Gob (1.5L),11.00 BaptisteEstUnBG 58 Avenue des Gobelins Paris 75000 FR BaptisteEstUnBG 48.83357000,2.35378000 BaptisteEstUnBG 0147076009 BaptisteEstUnBG https://www.facebook.com/PUBLEGOB/ BaptisteEstUnBG http://legob.fr BaptisteEstUnBG NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU
La Mécanique des Fluides BaptisteEstUnBG https://www.schlouk-map.com/fr/places/la-mecanique-des-fluides BaptisteEstUnBG Lundi,17:00 - 02:00,Mardi,17:00 - 02:00,Mercredi,17:00 - 02:00,Jeudi,17:00 - 02:00,Vendredi,17:00 - 02:00,Samedi,17:00 - 02:00,Dimanche,17:00 - 02:00 BaptisteEstUnBG Lundi,17:00 - 21:00,Mardi,17:00 - 21:00,Mercredi,17:00 - 21:00,Jeudi,17:00 - 21:00,Vendredi,17:00 - 21:00,Samedi,17:00 - 21:00,Dimanche,17:00 - 21:00 BaptisteEstUnBG Long Island,7.00,Tequila Sunrise,6.50,Ti-Punch,6.50,Vodka Red Bull,7.00,Apérol Spritz,6.50,Bloody Mary,6.00,Pina Colada,6.00,Blue Lagoon,6.00,Margarita,6.00,Cosmopolitan,6.00,Cuba Libre,6.00,Tigre Bock (50cl),4.00,Caïpirinha aux Fruits,7.00,Mojito aux fruits,7.00,Caïpirinha,6.50,Mojito,6.50,Bière du moment (50cl),5.50,Grimbergen Blanche (50cl),5.50,Grimbergen Blonde (50cl),5.50,Carlsberg (50cl),5.50,Guinness (50cl),5.50 BaptisteEstUnBG 17 Rue de Mazagran Paris 75000 FR BaptisteEstUnBG 48.87099200,2.35199400 BaptisteEstUnBG 0145239537 BaptisteEstUnBG https://www.facebook.com/mecaniquedesfluidesparis BaptisteEstUnBG http://www.mf-paris.fr BaptisteEstUnBG NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU
Hall's Beer Tavern BaptisteEstUnBG https://www.schlouk-map.com/fr/places/halls-beer-tavern BaptisteEstUnBG Lundi,10:00 - 02:00,Mardi,10:00 - 02:00,Mercredi,10:00 - 02:00,Jeudi,10:00 - 02:00,Vendredi,10:00 - 02:00,Samedi,10:00 - 02:00,Dimanche,10:00 - 02:00 BaptisteEstUnBG Lundi,15:00 - 22:00,Mardi,15:00 - 22:00,Mercredi,15:00 - 22:00,Jeudi,15:00 - 22:00,Vendredi,15:00 - 22:00,Samedi,15:00 - 22:00,Dimanche,15:00 - 22:00 BaptisteEstUnBG Cuvée des Trolls (50cl),6.50,Jack Daniel's,5.00,Aberlour 10 ans,6.50,Vin Blanc (14cl),3.00,Vin Rosé (14cl),3.00,Coupe de Champagne,6.50,Cocktail,5.90,Delirium (50cl),6.50,Leffe Blonde (50cl),6.70,Triple Karmeliet (50cl),6.70,Hall's Beer Lager (50cl),4.90,Chouffe (50cl),7.00,Kwak (50cl),7.00,Barbar (50cl),7.00,Maisel IPA (50cl),7.40,Lindemans Kriek (50cl),7.50,Time Out (50cl),7.50,Blanche des neiges (50cl),7.50,Gulden Draak (50cl),8.50 BaptisteEstUnBG 68 Rue Saint-Denis Paris 75000 FR BaptisteEstUnBG 48.86162000,2.34920000 BaptisteEstUnBG 0142369272 BaptisteEstUnBG https://www.facebook.com/hallsbeertavern/ BaptisteEstUnBG https://www.hallsbeertavern.fr/ BaptisteEstUnBG NON CONNU,NON CONNU,OUI,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU
Cuba Compagnie Café BaptisteEstUnBG https://www.schlouk-map.com/fr/places/cuba-compagnie-cafe BaptisteEstUnBG Lundi,07:00 - 02:00,Mardi,07:00 - 02:00,Mercredi,07:00 - 02:00,Jeudi,07:00 - 02:00,Vendredi,07:00 - 02:00,Samedi,07:00 - 02:00,Dimanche,07:00 - 02:00 BaptisteEstUnBG Lundi,16:00 - 20:00,Mardi,16:00 - 20:00,Mercredi,16:00 - 20:00,Jeudi,16:00 - 20:00,Vendredi,16:00 - 20:00,Samedi,16:00 - 20:00,Dimanche,16:00 - 20:00 BaptisteEstUnBG Caïpirinha,6.00,Formule Apéro Tapas (Cocktail, Champagne ou Bière + Tapas),10.00,Coupe de Champagne,6.50,Mocktail,4.50,Virgin Spritz,4.50,Virgin Mojito,4.50,Virgin Mojito,4.50,Malibu,6.00,Banana Dream,6.00,Cruz Campo (50cl),3.00,Punch Planteur,6.00,Margarita,6.00,Daïquiri,6.00,Long Island Iced Tea,6.00,Cuba Libre,6.00,Apérol Spritz,6.00,Mojito,6.00 BaptisteEstUnBG 48 Boulevard Beaumarchais Paris 75000 FR BaptisteEstUnBG 48.85714560,2.36847850 BaptisteEstUnBG 0148060711 BaptisteEstUnBG https://www.facebook.com/CubaCompagnieCafe/ BaptisteEstUnBG http://www.cubacompagnie.com/?fbclid=IwAR1_EjGft89gn0xMnUZZ0debK4JsOS_wSDV1iLbNXj1cC6vIY_ezOvhkE_I BaptisteEstUnBG OUI,OUI,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU
L'Express de Paris BaptisteEstUnBG https://www.schlouk-map.com/fr/places/lexpress-de-paris BaptisteEstUnBG Lundi,07:00 - 02:00,Mardi,07:00 - 02:00,Mercredi,07:00 - 02:00,Jeudi,07:00 - 02:00,Vendredi,07:00 - 02:00,Samedi,07:00 - 02:00,Dimanche,07:00 - 02:00 BaptisteEstUnBG Lundi,15:00 - 23:00,Mardi,15:00 - 23:00,Mercredi,15:00 - 23:00,Jeudi,15:00 - 23:00,Vendredi,15:00 - 23:00,Samedi,15:00 - 23:00,Dimanche,15:00 - 23:00 BaptisteEstUnBG Mojito,5.00,Caïpirinha,5.00,Gin Fizz,5.00,Cuba Libre,5.00,Spritz,5.00,Pina Colada,5.00,Virgin Colada,4.00,Virgin Mojito,4.00,Sunset Virgin,4.00,Coucher du Soleil Virgin,4.00,Bière (50cl),2.50,Saint-Omer (50cl),3.00,Jus d'Orange,2.50,Jus de Tomates,2.50,Jus d'Ananas,2.50 BaptisteEstUnBG 1 Rue Etienne Dolet Paris 75000 FR BaptisteEstUnBG 48.86757900,2.38307110 BaptisteEstUnBG 0171506595 BaptisteEstUnBG https://www.facebook.com/lexpressdeparis/ BaptisteEstUnBG http://expressdeparis.fr BaptisteEstUnBG OUI,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU
Au coeur couronne BaptisteEstUnBG https://www.schlouk-map.com/fr/places/au-coeur-couronne BaptisteEstUnBG Lundi,07:00 - 00:00,Mardi,07:00 - 00:00,Mercredi,07:00 - 00:00,Jeudi,07:00 - 00:00,Vendredi,07:00 - 00:00,Samedi,07:00 - 00:00,Dimanche,07:00 - 00:00 BaptisteEstUnBG Lundi,17:00 - 23:00,Mardi,17:00 - 23:00,Mercredi,17:00 - 23:00,Jeudi,17:00 - 23:00,Vendredi,17:00 - 23:00,Samedi,17:00 - 23:00,Dimanche,17:00 - 23:00 BaptisteEstUnBG Jagerbomb (20cl),6.50,Long Island (20cl),6.50,Mojito (20cl),5.50,Cosmopolitan (20cl),5.50,Ti-Punch (20cl),5.50,Cuba Libre (20cl),5.50,Verre de vin (25cl),5.00,Coupe de Champagne (20cl),6.00,Apérol Spritz (20cl),6.00,Bière blonde (50cl),5.50,Triple Karmeliet (50cl),6.50,Bière du moment (50cl),6.50,Cocktail sans alcool (20cl),5.00,Mètre de shooters (2cl),25.00,Cocktail du moment (20cl),6.50 BaptisteEstUnBG 6 Rue de la Ferronnerie Paris 75000 FR BaptisteEstUnBG 48.86032000,2.34755000 BaptisteEstUnBG 0145081115 BaptisteEstUnBG https://www.facebook.com/Caf%C3%A9-Coeur-Couronne-411015728939841/ BaptisteEstUnBG  BaptisteEstUnBG OUI,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU
Le 17 BaptisteEstUnBG https://www.schlouk-map.com/fr/places/le-17 BaptisteEstUnBG Lundi,07:00 - 02:00,Mardi,07:00 - 02:00,Mercredi,07:00 - 02:00,Jeudi,07:00 - 02:00,Vendredi,07:00 - 02:00,Samedi,07:00 - 02:00,Dimanche,07:00 - 02:00 BaptisteEstUnBG Lundi,17:00 - 20:00,Mardi,17:00 - 20:00,Mercredi,17:00 - 20:00,Jeudi,17:00 - 20:00,Vendredi,17:00 - 20:00,Samedi,17:00 - 20:00,Dimanche,17:00 - 20:00 BaptisteEstUnBG Bière blonde (50cl),3.50,Perrier,3.00,Coca-Cola,3.00,Mojito,5.50,Caïpirinha,5.50,Sex on the Beach,5.50,Apérol Spritz,5.50,Cuba Libre,5.50,Pina Colada,5.50,Cosmopolitan,5.50,Tequila Sunrise,5.50,Gin Tonic,5.50,Long Island,5.50,Margarita,5.50 BaptisteEstUnBG 17 Boulevard de Magenta Paris 75000 FR BaptisteEstUnBG 48.87050000,2.36098000 BaptisteEstUnBG 0142086048 BaptisteEstUnBG https://www.facebook.com/Le17placedelarepublique/ BaptisteEstUnBG  BaptisteEstUnBG NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU
Le Central Paris BaptisteEstUnBG https://www.schlouk-map.com/fr/places/le-central-paris BaptisteEstUnBG Lundi,07:00 - 01:00,Mardi,07:00 - 01:00,Mercredi,07:00 - 01:00,Jeudi,07:00 - 01:00,Vendredi,07:00 - 01:00,Samedi,07:00 - 01:00,Dimanche,07:00 - 01:00 BaptisteEstUnBG Lundi,17:00 - 19:00,Mardi,17:00 - 19:00,Mercredi,17:00 - 19:00,Jeudi,17:00 - 19:00,Vendredi,17:00 - 19:00,Samedi,17:00 - 19:00,Dimanche,17:00 - 19:00 BaptisteEstUnBG Stella Artois (50cl),7.00,Leffe (50cl),7.00,Hoegaarden (50cl),7.00,Virgin Spritz,7.00,Virgin Passionnata,7.00,Virgin Indian Pear,7.00,Virgin Raspberry Mojito,7.00,Pimm's n6,8.00,Venezian Spritz,8.00,Green Cadet,8.00,La Fée Verte,8.00,Porn Star Martini,8.00,Black Eagle,8.00,Wichser (50cl),7.00 BaptisteEstUnBG 40 Rue Cler Paris 75000 FR BaptisteEstUnBG 48.85647620,2.30641540 BaptisteEstUnBG 0147050053 BaptisteEstUnBG https://www.facebook.com/CafeCentralParis/ BaptisteEstUnBG http://lecentral-paris.com BaptisteEstUnBG NON CONNU,OUI,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU
Thirsty Mad Cat BaptisteEstUnBG https://www.schlouk-map.com/fr/places/thirsty-mad-cat BaptisteEstUnBG Lundi,16:00 - 02:00,Mardi,16:00 - 02:00,Mercredi,16:00 - 02:00,Jeudi,16:00 - 02:00,Vendredi,16:00 - 02:00,Samedi,15:00 - 01:00,Dimanche,15:00 - 02:00 BaptisteEstUnBG Lundi,17:00 - 21:00,Mardi,17:00 - 21:00,Mercredi,17:00 - 21:00,Jeudi,17:00 - 21:00,Vendredi,17:00 - 21:00,Samedi,Pas d'happy hour,Dimanche,Pas d'happy hour BaptisteEstUnBG Mojito,6.50,Guinness (50cl),6.00,Kilkenny (50cl),6.00,Bière blonde (50cl),5.00,Carlsberg (50cl),5.50,Cidre (50cl),5.50,Grimbergen Blonde (50cl),6.00,1664 Blanche (50cl),5.50,Brewdog Punk Ipa (50cl),6.80,Chardonnay (15cl),4.00,Côtes du Rhône (15cl),4.00,Merlot (15cl),4.00,Sauvignon (15cl),4.00,Rosé (15cl),4.00 BaptisteEstUnBG 120 Rue Montmartre Paris 75000 FR BaptisteEstUnBG 48.86780790,2.34398360 BaptisteEstUnBG 0173798969 BaptisteEstUnBG https://www.facebook.com/ThirstyMadCat/ BaptisteEstUnBG http://thirstymadcat.com BaptisteEstUnBG NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU
Le Motel BaptisteEstUnBG https://www.schlouk-map.com/fr/places/le-motel BaptisteEstUnBG Lundi,Fermé,Mardi,18:00 - 02:00,Mercredi,18:00 - 02:00,Jeudi,18:00 - 02:00,Vendredi,18:00 - 02:00,Samedi,18:00 - 02:00,Dimanche,18:00 - 02:00 BaptisteEstUnBG Lundi,Pas d'happy hour,Mardi,18:00 - 21:00,Mercredi,18:00 - 21:00,Jeudi,18:00 - 21:00,Vendredi,18:00 - 21:00,Samedi,18:00 - 21:00,Dimanche,18:00 - 21:00 BaptisteEstUnBG Mell's Brau (50cl),5.00,Saison Dupont (50cl),5.80,Deck and Donohue Mission (50cl),5.80,Bière du moment (50cl),5.80,Cocktail sans alcool,3.50,Ti-Punch,5.80,Spritz,5.80,Mojito,5.80,Gin Fizz,5.80,Caïpirinha,5.80,Léon des bois,5.80,Jolie Poupée,5.80,Ricard,2.00 BaptisteEstUnBG 8 Passage Josset Paris 75000 FR BaptisteEstUnBG 48.85273300,2.37641400 BaptisteEstUnBG 0158308468 BaptisteEstUnBG https://www.facebook.com/lemotel/ BaptisteEstUnBG http://www.lemotel.fr/ BaptisteEstUnBG NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU
La Grosse Caisse BaptisteEstUnBG https://www.schlouk-map.com/fr/places/la-grosse-caisse BaptisteEstUnBG Lundi,Fermé,Mardi,17:00 - 02:00,Mercredi,17:00 - 02:00,Jeudi,17:00 - 02:00,Vendredi,17:00 - 02:00,Samedi,17:00 - 02:00,Dimanche,Fermé BaptisteEstUnBG Lundi,Pas d'happy hour,Mardi,17:00 - 21:00,Mercredi,17:00 - 21:00,Jeudi,17:00 - 21:00,Vendredi,17:00 - 21:00,Samedi,17:00 - 21:00,Dimanche,Pas d'happy hour BaptisteEstUnBG La Grosse Blonde (50cl),4.50,Hoegaarden Blanche (50cl),5.50,Cubanisto (50cl),5.50,Bud (50cl),5.50,Triple Karmeliet (50cl),6.50,Polar Monkey (50cl),6.50,Kwak (50cl),6.50,La Grosse Blonde (1.5L),13.00,Hoegaarden Blanche (1.5L),16.00,Cubanisto (1.5L),16.00,Cocktail,6.50,Cocktail sans alcool,5.00,Soft,3.00 BaptisteEstUnBG 160 Rue Montmartre Paris 75000 FR BaptisteEstUnBG 48.87015800,2.34292200 BaptisteEstUnBG 0140410556 BaptisteEstUnBG https://www.facebook.com/lagrossecaisseparis/ BaptisteEstUnBG  BaptisteEstUnBG NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU
Little Big Bear BaptisteEstUnBG https://www.schlouk-map.com/fr/places/little-big-bear BaptisteEstUnBG Lundi,Fermé,Mardi,17:00 - 02:00,Mercredi,17:00 - 02:00,Jeudi,17:00 - 02:00,Vendredi,17:00 - 02:00,Samedi,17:00 - 02:00,Dimanche,Fermé BaptisteEstUnBG Lundi,Pas d'happy hour,Mardi,17:00 - 21:00,Mercredi,17:00 - 21:00,Jeudi,17:00 - 21:00,Vendredi,17:00 - 21:00,Samedi,Pas d'happy hour,Dimanche,Pas d'happy hour BaptisteEstUnBG B-Beer (50cl),4.00,Bière blanche (50cl),5.50,Vedett Extra IPA (50cl),6.50,Saint Stephanus (50cl),6.50,Asahi (50cl),6.00,Mocktail,6.00,Long Drink,6.00,Cocktail,7.00,Soft,3.20,Soda,3.50,Jus de Fruits,3.50,Merlot,4.00,Sauvignon Gris,4.00 BaptisteEstUnBG 45 Rue Monsieur le Prince Paris 75000 FR BaptisteEstUnBG 48.84956800,2.34028900 BaptisteEstUnBG 0143264569 BaptisteEstUnBG https://www.facebook.com/LBBPUB/ BaptisteEstUnBG https://www.little-big-bear.com/ BaptisteEstUnBG NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU,NON CONNU
