 Abbaye de Saint-Ghislain Ambrée;http://www.bierebel.com/uploads/beer/photo/2851/detail_StG_Ambr_e.jpg;Brasserie de l'Abbaye de Saint-Ghislain;6.5;Spéciales ambrées;Brassée à partir d'un mélange de malts d’orge et de houblons, c’est une bière plus sèche de type 'saison' qui présente une amertume plus soutenue.
 Abbaye de Saint-Ghislain Blonde;http://www.bierebel.com/uploads/beer/photo/2850/detail_StG_blonde.jpg;Brasserie de l'Abbaye de Saint-Ghislain;8.0;Spéciales blondes;Brassée à partir d'un mélange de malts d’orge et de houblons, c’est une bière équilibrée qui balance entre douceur et amertume.
 Abbaye de Saint-Ghislain Brune;http://www.bierebel.com/uploads/beer/photo/2852/detail_StG_Brune.jpg;Brasserie de l'Abbaye de Saint-Ghislain;8.0;Spéciales brunes;Brassée dans la tradition des bières brunes de la région, c’est une bière qui présente les notes typiques du malt torréfié et de subtiles pointes d'épices.
 Abbaye de Saint-Martin Blonde;http://www.bierebel.com/uploads/beer/photo/146/detail_Saint_martin_blonde_bd_FB.png;Brasserie de Brunehaut;7.0;Bières d'abbaye;no-description
 Abbaye de Saint-Martin Brune;http://www.bierebel.com/uploads/beer/photo/147/detail_Saint_martin_brune_bd_FB.png;Brasserie de Brunehaut;8.0;Bières d'abbaye;no-description
 Abbaye de Saint-Martin Cuvée de Noël;http://www.bierebel.com/uploads/beer/photo/2022/detail_Saint_martin_noel_bd_FB.png;Brasserie de Brunehaut;8.5;Bières de Noël;no-description
 Abbaye de Saint-Martin Triple;http://www.bierebel.com/uploads/beer/photo/2018/detail_Saint_martin_triple_bd_FB.png;Brasserie de Brunehaut;9.0;Bières d'abbaye;no-description
 Abbaye de Villers IX;http://www.bierebel.com/uploads/beer/photo/2827/detail_ix.PNG;Abbaye de Villers-la-Ville;9.0;Spéciales blondes;no-description
 Abbaye de Villers V;http://www.bierebel.com/uploads/beer/photo/2826/detail_v.PNG;Abbaye de Villers-la-Ville;5.0;Spéciales blondes;no-description
 Abbaye de la Cambre Blonde;http://www.bierebel.com/uploads/beer/photo/2932/detail_LaCambre_Verre_Bout33Cl_375x450px.png;Abbaye de la Cambre;5.6;Bières d'abbaye;no-description
 Abbaye de la Cambre Triple;http://www.bierebel.com/uploads/beer/photo/2933/detail_triple.jpg;Abbaye de la Cambre;7.2;Bières d'abbaye;no-description
 Abbaye des Rocs Blonde;http://www.bierebel.com/uploads/beer/photo/919/detail_abbaye_des_rocs.jpg;Brasserie de l'Abbaye des Rocs;6.0;Bières d'abbaye;no-description
 Abbaye des Rocs Brune;http://www.bierebel.com/uploads/beer/photo/105/detail_abbaye_des_rocs.gif;Brasserie de l'Abbaye des Rocs;9.0;Bières d'abbaye;
 Abbaye des Rocs Grand Cru;http://www.bierebel.com/uploads/beer/photo/920/detail_abbaye_des_rocs_grand_cru.jpg;Brasserie de l'Abbaye des Rocs;10.0;Bières d'abbaye;no-description
 Abbaye des Rocs Spéciale Noël;http://www.bierebel.com/uploads/beer/photo/106/detail_abbaye_des_rocs_noel.gif;Brasserie de l'Abbaye des Rocs;10.5;Bières de Noël;Brasserie de l'Abbaye des Rocs Chaussée Brunehault, 377387 MONTIGNIES-SUR-ROCHainaut
 Abbaye du Parc Blonde;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Haacht;6.0;Spéciales blondes;Brouwerij Haacht Provinciesteenweg, 283190 BOORTMEERBEEKVlaams-Brabant
 Abbaye du Parc Brune;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Haacht;6.0;Spéciales brunes;Brouwerij Haacht Provinciesteenweg, 283190 BOORTMEERBEEKVlaams-Brabant
 Abbaye du Valasse Ambrée;http://www.bierebel.com/uploads/beer/photo/1505/detail_abbaye_valasse_ambree.jpg;De Proefbrouwerij;0.0;Bières thématiques;De Proefbrouwerij Dornzelestraat, 20 9080 LOCHRISTIOost-Vlaanderen
 Abbaye du Valasse Blonde;http://www.bierebel.com/uploads/beer/photo/1506/detail_abbaye_valasse_blonde.jpg;De Proefbrouwerij;4.5;Bières thématiques;De Proefbrouwerij Dornzelestraat, 20 9080 LOCHRISTIOost-Vlaanderen
 Abdij van Roosenberg;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Van Steenberge;9.0;Bières thématiques;no-description
 Abdij van Roosenberg Blond;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Van Steenberge;7.2;Spéciales brunes;no-description
 Abdij van Roosenberg Dubbel;http://www.bierebel.com/assets/fallback/detail_default-ddf6e18e9349037f27a1750f71872e23.png;Brouwerij Van Steenberge;8.0;Spéciales blondes;no-description
 Abdis Blond;http://www.bierebel.com/uploads/beer/photo/875/detail_abdis_blond.jpg;Brouwerij Riva;6.5;Bières d'abbaye;no-description
